STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,UATYPE20
"08","123","002210","08123002210","22.10",Census Tract 22.10,G5020,S,19818976,474105,"+40.4525861","-104.9331109",
"08","123","002207","08123002207","22.07",Census Tract 22.07,G5020,S,14527700,336568,"+40.5019547","-104.9174154",
"08","123","002012","08123002012","20.12",Census Tract 20.12,G5020,S,8103960,0,"+40.1094181","-104.9707424",U
"08","041","004601","08041004601","46.01",Census Tract 46.01,G5020,S,185506311,0,"+38.8963586","-104.4702457",
"08","041","006301","08041006301","63.01",Census Tract 63.01,G5020,S,2546042,0,"+38.8165162","-104.7360273",U
"08","041","006802","08041006802","68.02",Census Tract 68.02,G5020,S,2127454,0,"+38.9487357","-104.7592223",U
"08","041","006801","08041006801","68.01",Census Tract 68.01,G5020,S,1907349,0,"+38.9370583","-104.7654017",U
"08","025","969601","08025969601","9696.01",Census Tract 9696.01,G5020,S,1823808992,25092886,"+38.3061801","-103.7727363",
"08","025","969602","08025969602","9696.02",Census Tract 9696.02,G5020,S,215618880,8330095,"+38.1941689","-103.7943229",
"08","037","000100","08037000100","1",Census Tract 1,G5020,S,1404011697,6666917,"+39.7782448","-106.8102656",
"08","037","000600","08037000600","6",Census Tract 6,G5020,S,643613921,3773031,"+39.4555868","-106.4583608",
"08","037","000200","08037000200","2",Census Tract 2,G5020,S,375574272,1311406,"+39.5321964","-106.8800519",
"08","059","011803","08059011803","118.03",Census Tract 118.03,G5020,S,1928462,0,"+39.6930576","-105.0673130",U
"08","059","011804","08059011804","118.04",Census Tract 118.04,G5020,S,1916211,33161,"+39.6860178","-105.0676281",U
"08","059","011951","08059011951","119.51",Census Tract 119.51,G5020,S,2975415,257187,"+39.6732006","-105.0704464",U
"08","031","003902","08031003902","39.02",Census Tract 39.02,G5020,S,2192999,0,"+39.6904268","-104.9497575",U
"08","031","004002","08031004002","40.02",Census Tract 40.02,G5020,S,2367835,51146,"+39.6614740","-104.9500752",U
"08","031","004003","08031004003","40.03",Census Tract 40.03,G5020,S,2615057,0,"+39.6599028","-104.9311833",U
"08","059","012023","08059012023","120.23",Census Tract 120.23,G5020,S,2116605,2860,"+39.5854129","-105.0984554",U
"08","059","012024","08059012024","120.24",Census Tract 120.24,G5020,S,8041712,21600,"+39.5695879","-105.1262658",U
"08","031","004202","08031004202","42.02",Census Tract 42.02,G5020,S,1952597,0,"+39.7455989","-104.9128776",U
"08","031","004005","08031004005","40.05",Census Tract 40.05,G5020,S,1056271,0,"+39.6814221","-104.9504003",U
"08","031","004006","08031004006","40.06",Census Tract 40.06,G5020,S,1953043,0,"+39.6729505","-104.9500398",U
"08","031","004101","08031004101","41.01",Census Tract 41.01,G5020,S,4693583,0,"+39.7757025","-104.9318528",U
"08","031","004303","08031004303","43.03",Census Tract 43.03,G5020,S,2495203,0,"+39.7183753","-104.9315607",U
"08","059","012038","08059012038","120.38",Census Tract 120.38,G5020,S,3269249,1397,"+39.6323926","-105.1563596",
"08","059","012039","08059012039","120.39",Census Tract 120.39,G5020,S,2535610,0,"+39.6321214","-105.1363468",
"08","031","000800","08031000800","8",Census Tract 8,G5020,S,1655100,0,"+39.7357982","-105.0210768",U
"08","031","000902","08031000902","9.02",Census Tract 9.02,G5020,S,1874238,0,"+39.7185409","-105.0464605",U
"08","031","000903","08031000903","9.03",Census Tract 9.03,G5020,S,1980812,17393,"+39.7189492","-105.0318583",U
"08","059","012046","08059012046","120.46",Census Tract 120.46,G5020,S,1374701,4303,"+39.6068278","-105.1010520",U
"08","059","012047","08059012047","120.47",Census Tract 120.47,G5020,S,1733094,2002,"+39.5971331","-105.1017088",U
"08","059","012048","08059012048","120.48",Census Tract 120.48,G5020,S,2362001,243010,"+39.6029966","-105.0814174",U
"08","059","012049","08059012049","120.49",Census Tract 120.49,G5020,S,2629722,0,"+39.6025032","-105.0631706",U
"08","059","012051","08059012051","120.51",Census Tract 120.51,G5020,S,2611930,0,"+39.5879739","-105.0633076",U
"08","059","012053","08059012053","120.53",Census Tract 120.53,G5020,S,2454331,81987,"+39.5737532","-105.0625464",U
"08","059","012054","08059012054","120.54",Census Tract 120.54,G5020,S,2349226,0,"+39.6170527","-105.1012684",U
"08","059","012057","08059012057","120.57",Census Tract 120.57,G5020,S,3827568,16694,"+39.5596074","-105.0979577",U
"08","059","012026","08059012026","120.26",Census Tract 120.26,G5020,S,23130930,16502,"+39.6134723","-105.2997029",
"08","059","012036","08059012036","120.36",Census Tract 120.36,G5020,S,146553633,3463373,"+39.4943089","-105.1282461",U
"08","031","000905","08031000905","9.05",Census Tract 9.05,G5020,S,1312927,0,"+39.7304643","-105.0320196",U
"08","123","000401","08123000401","4.01",Census Tract 4.01,G5020,S,1799042,11169,"+40.4093169","-104.7080594",U
"08","123","000300","08123000300","3",Census Tract 3,G5020,S,627761,0,"+40.4027748","-104.7016135",U
"08","123","000402","08123000402","4.02",Census Tract 4.02,G5020,S,1636432,0,"+40.4182521","-104.7061518",U
"08","031","001000","08031001000","10",Census Tract 10,G5020,S,2486717,0,"+39.7171717","-105.0152226",U
"08","031","001101","08031001101","11.01",Census Tract 11.01,G5020,S,898886,0,"+39.7729192","-105.0047028",U
"08","031","001102","08031001102","11.02",Census Tract 11.02,G5020,S,1328939,0,"+39.7634977","-105.0055945",U
"08","031","003603","08031003603","36.03",Census Tract 36.03,G5020,S,1984692,0,"+39.7565108","-104.9502093",U
"08","059","011904","08059011904","119.04",Census Tract 119.04,G5020,S,2654158,31085,"+39.6493402","-105.0739987",U
"08","101","002804","08101002804","28.04",Census Tract 28.04,G5020,S,732389054,1093320,"+37.9749862","-104.7952537",
"08","101","000200","08101000200","2",Census Tract 2,G5020,S,2965682,189960,"+38.2828389","-104.6371240",U
"08","101","003103","08101003103","31.03",Census Tract 31.03,G5020,S,12757921,582203,"+38.2430743","-104.5722952",
"08","101","001000","08101001000","10",Census Tract 10,G5020,S,2001270,0,"+38.2800381","-104.5782574",U
"08","101","003200","08101003200","32",Census Tract 32,G5020,S,2149111912,5615546,"+38.0333213","-104.3361397",
"08","035","014138","08035014138","141.38",Census Tract 141.38,G5020,S,1885400,0,"+39.5613717","-104.9150649",U
"08","035","014134","08035014134","141.34",Census Tract 141.34,G5020,S,3177432,0,"+39.5168815","-104.9506853",U
"08","035","014132","08035014132","141.32",Census Tract 141.32,G5020,S,3305674,3538,"+39.5320325","-104.9602300",U
"08","035","014140","08035014140","141.40",Census Tract 141.40,G5020,S,3919126,0,"+39.5305746","-104.9042401",U
"08","035","013910","08035013910","139.10",Census Tract 139.10,G5020,S,5167471,0,"+39.5034616","-104.7371996",U
"08","123","002013","08123002013","20.13",Census Tract 20.13,G5020,S,7794780,189947,"+40.1058001","-104.9532371",U
"08","123","000705","08123000705","7.05",Census Tract 7.05,G5020,S,85571572,3559447,"+40.3951981","-104.6256426",
"08","041","003308","08041003308","33.08",Census Tract 33.08,G5020,S,1671881,0,"+38.7715413","-104.8060449",U
"08","031","015400","08031015400","154",Census Tract 154,G5020,S,2648852,0,"+39.7876183","-105.0439331",U
"08","005","004952","08005004952","49.52",Census Tract 49.52,G5020,S,1322085,0,"+39.7042614","-104.9357258",U
"08","123","001405","08123001405","14.05",Census Tract 14.05,G5020,S,3847713,0,"+40.3815486","-104.7612254",U
"08","123","001006","08123001006","10.06",Census Tract 10.06,G5020,S,2788328,0,"+40.3774968","-104.7056301",U
"08","123","000703","08123000703","7.03",Census Tract 7.03,G5020,S,5451123,67930,"+40.4028625","-104.6615678",U
"08","041","003306","08041003306","33.06",Census Tract 33.06,G5020,S,168722536,30079,"+38.6982861","-104.8981559",
"08","041","004403","08041004403","44.03",Census Tract 44.03,G5020,S,319857149,143520,"+38.6029880","-104.8118104",
"08","041","003305","08041003305","33.05",Census Tract 33.05,G5020,S,13322544,14489,"+38.7677829","-104.8383801",U
"08","041","003307","08041003307","33.07",Census Tract 33.07,G5020,S,2201935,67621,"+38.7851613","-104.8025191",U
"08","041","003802","08041003802","38.02",Census Tract 38.02,G5020,S,48540729,35008,"+39.0072966","-104.8523026",
"08","041","007602","08041007602","76.02",Census Tract 76.02,G5020,S,66299182,0,"+39.0341474","-104.6531592",
"08","041","004602","08041004602","46.02",Census Tract 46.02,G5020,S,1783128557,200015,"+38.7105177","-104.2840142",
"08","041","004603","08041004603","46.03",Census Tract 46.03,G5020,S,378760830,0,"+38.7678079","-104.5221938",
"08","041","004706","08041004706","47.06",Census Tract 47.06,G5020,S,2994877,0,"+38.9343083","-104.7335635",U
"08","041","003801","08041003801","38.01",Census Tract 38.01,G5020,S,26296734,0,"+38.9773732","-104.8672358",
"08","045","951701","08045951701","9517.01",Census Tract 9517.01,G5020,S,13065868,129157,"+39.5296914","-107.3351127",U
"08","045","951901","08045951901","9519.01",Census Tract 9519.01,G5020,S,375854823,1483439,"+39.4647386","-107.5555836",
"08","107","000800","08107000800","8",Census Tract 8,G5020,S,1499339065,6442864,"+40.1220219","-106.8436992",
"08","005","007600","08005007600","76",Census Tract 76,G5020,S,1326879,0,"+39.7292876","-104.8336709",U
"08","059","010603","08059010603","106.03",Census Tract 106.03,G5020,S,1943853,0,"+39.7729915","-105.0673281",U
"08","059","012045","08059012045","120.45",Census Tract 120.45,G5020,S,2914554,19860,"+39.6025180","-105.1222665",U
"08","059","012030","08059012030","120.30",Census Tract 120.30,G5020,S,34181557,196689,"+39.6124428","-105.3560884",
"08","059","012035","08059012035","120.35",Census Tract 120.35,G5020,S,29664577,245391,"+39.5600616","-105.1891240",U
"08","059","009841","08059009841","98.41",Census Tract 98.41,G5020,S,1288574,0,"+39.8199033","-105.1331372",U
"08","059","009815","08059009815","98.15",Census Tract 98.15,G5020,S,5467574,21447,"+39.8511631","-105.1322054",U
"08","059","011702","08059011702","117.02",Census Tract 117.02,G5020,S,2566570,10206,"+39.6868658","-105.0902335",U
"08","059","009842","08059009842","98.42",Census Tract 98.42,G5020,S,6544557,216971,"+39.7914636","-105.1821993",
"08","121","924200","08121924200","9242",Census Tract 9242,G5020,S,1891834769,8294230,"+40.1924453","-103.2647949",
"08","121","924100","08121924100","9241",Census Tract 9241,G5020,S,4629972026,6913167,"+39.8725436","-103.1535534",
"08","045","951802","08045951802","9518.02",Census Tract 9518.02,G5020,S,369025269,993927,"+39.4866724","-107.2537325",
"08","035","013909","08035013909","139.09",Census Tract 139.09,G5020,S,63332094,27213,"+39.4099782","-104.7270342",
"08","059","010100","08059010100","101",Census Tract 101,G5020,S,7015433,3054,"+39.7392982","-105.1739401",U
"08","059","010205","08059010205","102.05",Census Tract 102.05,G5020,S,2208316,0,"+39.8352346","-105.1176408",U
"08","045","952100","08045952100","9521",Census Tract 9521,G5020,S,3326912555,2961537,"+39.4580099","-108.5643398",
"08","045","951600","08045951600","9516",Census Tract 9516,G5020,S,1485108959,8972258,"+39.9574947","-107.1910632",
"08","041","006100","08041006100","61",Census Tract 61,G5020,S,1355660,0,"+38.8327720","-104.7524816",U
"08","041","006200","08041006200","62",Census Tract 62,G5020,S,3609652,0,"+38.8323139","-104.7346290",U
"08","035","014107","08035014107","141.07",Census Tract 141.07,G5020,S,2746510,0,"+39.5607228","-104.9727746",U
"08","035","013904","08035013904","139.04",Census Tract 139.04,G5020,S,5325682,0,"+39.5301320","-104.7671387",
"08","035","014503","08035014503","145.03",Census Tract 145.03,G5020,S,9399040,0,"+39.3929432","-104.8463257",U
"08","035","014300","08035014300","143",Census Tract 143,G5020,S,492001269,1693504,"+39.2547440","-105.1569731",
"08","035","014108","08035014108","141.08",Census Tract 141.08,G5020,S,3090461,0,"+39.5503853","-104.9744605",U
"08","035","014115","08035014115","141.15",Census Tract 141.15,G5020,S,2585072,0,"+39.5436486","-104.8948691",U
"08","041","006400","08041006400","64",Census Tract 64,G5020,S,3260680,0,"+38.8006403","-104.7505121",U
"08","041","008000","08041008000","80",Census Tract 80,G5020,S,2829739,0,"+38.8878170","-104.8411680",U
"08","041","003708","08041003708","37.08",Census Tract 37.08,G5020,S,3161771,0,"+38.9084689","-104.8658103",U
"08","041","004008","08041004008","40.08",Census Tract 40.08,G5020,S,40212620,21258,"+38.8024610","-104.7087140",U
"08","041","004901","08041004901","49.01",Census Tract 49.01,G5020,S,1694879,0,"+38.9012195","-104.7582853",U
"08","041","005900","08041005900","59",Census Tract 59,G5020,S,6259759,0,"+38.8582291","-104.7352325",U
"08","077","001503","08077001503","15.03",Census Tract 15.03,G5020,S,5887712,0,"+39.1710227","-108.7230180",
"08","077","001504","08077001504","15.04",Census Tract 15.04,G5020,S,12664366,875290,"+39.1501140","-108.7240615",
"08","077","001104","08077001104","11.04",Census Tract 11.04,G5020,S,2588076,0,"+39.0845763","-108.5058931",U
"08","077","001304","08077001304","13.04",Census Tract 13.04,G5020,S,3932691,229322,"+39.0464310","-108.5434163",U
"08","077","001103","08077001103","11.03",Census Tract 11.03,G5020,S,2862862,0,"+39.0998401","-108.5057401",U
"08","077","000801","08077000801","8.01",Census Tract 8.01,G5020,S,11807809,239303,"+39.0574448","-108.5191698",U
"08","077","000802","08077000802","8.02",Census Tract 8.02,G5020,S,4059886,71848,"+39.0678291","-108.4886467",U
"08","077","001303","08077001303","13.03",Census Tract 13.03,G5020,S,5782944,206969,"+39.0382834","-108.5534723",U
"08","014","030200","08014030200","302",Census Tract 302,G5020,S,2583455,26498,"+39.9087252","-105.0745694",U
"08","041","006600","08041006600","66",Census Tract 66,G5020,S,2516901,91797,"+38.8687188","-104.8744389",U
"08","035","014116","08035014116","141.16",Census Tract 141.16,G5020,S,3976441,0,"+39.5496631","-104.8772631",U
"08","035","014123","08035014123","141.23",Census Tract 141.23,G5020,S,5624145,0,"+39.4245333","-104.8816939",U
"08","035","013905","08035013905","139.05",Census Tract 139.05,G5020,S,3645627,0,"+39.5131593","-104.7566152",U
"08","041","006501","08041006501","65.01",Census Tract 65.01,G5020,S,1600530,0,"+38.8008375","-104.7374589",U
"08","041","002300","08041002300","23",Census Tract 23,G5020,S,3129892,0,"+38.8273607","-104.8263328",U
